BS_IP,BS_MAC,A_WG_IP,A_YW_IP,A_PORT,PW,B_IP
8.149.22.142,643e.8c83.6f9c,4.111.224.224,3.111.224.224,GE0/6/3.200,pw20034,14.152.160.136
8.149.22.143,74a0.63fd.3ad6,4.111.224.224,3.111.224.224,GE0/6/2.200,pw20033,14.152.160.136
8.149.22.152,643e.8c82.4225,4.111.224.224,3.111.224.224,GE0/5/1.200,pw20030,14.152.160.136
8.149.22.158,74a0.63fd.3ade,4.111.224.224,3.111.224.224,GE0/5/2.200,pw20031,14.152.160.136
8.149.22.176,845b.1257.00b6,4.111.224.224,3.111.224.224,GE0/5/4.200,pw20050,14.152.160.136
8.149.22.140,643e.8c81.f07f,4.111.224.224,3.111.224.224,GE0/6/1.200,pw10032,14.152.160.135
8.149.22.141,643e.8c81.f11f,4.111.224.224,3.111.224.224,GE0/5/3.200,pw10035,14.152.160.135
8.149.22.142,643e.8c83.6f9c,4.111.224.224,3.111.224.224,GE0/6/3.200,pw10034,14.152.160.135
8.149.22.143,74a0.63fd.3ad6,4.111.224.224,3.111.224.224,GE0/6/2.200,pw10033,14.152.160.135
8.149.22.152,643e.8c82.4225,4.111.224.224,3.111.224.224,GE0/5/1.200,pw10030,14.152.160.135
8.149.22.158,74a0.63fd.3ade,4.111.224.224,3.111.224.224,GE0/5/2.200,pw10031,14.152.160.135
8.149.22.176,845b.1257.00b6,4.111.224.224,3.111.224.224,GE0/5/4.200,pw10050,14.152.160.135
8.152.19.2,9c37.f483.94bf,4.112.224.123,3.112.224.123,GE0/1/10.200,pw10000,14.152.242.31
8.152.19.3,688f.84f9.69cd,4.112.224.123,3.112.224.123,GE0/3/8.200,pw10001,14.152.242.31
8.132.98.34,0015.eb95.521a,4.112.224.123,3.112.224.123,GE0/1/1.200,pw10021,14.152.242.31
8.152.19.2,9c37.f483.94bf,4.112.224.123,3.112.224.123,GE0/1/10.200,pw20000,14.152.242.32
8.152.19.3,688f.84f9.69cd,4.112.224.123,3.112.224.123,GE0/3/8.200,pw20001,14.152.242.32
8.132.98.34,0015.eb95.521a,4.112.224.123,3.112.224.123,GE0/1/1.200,pw20021,14.152.242.32
8.149.22.169,845b.1271.85d1,4.111.225.119,3.111.225.119,GE0/6/1.200,pw20058,14.152.160.136
8.149.22.174,845b.1271.8799,4.111.225.119,3.111.225.119,GE0/5/1.200,pw20057,14.152.160.136
8.149.22.169,845b.1271.85d1,4.111.225.119,3.111.225.119,GE0/6/1.200,pw10058,14.152.160.135
8.149.22.174,845b.1271.8799,4.111.225.119,3.111.225.119,GE0/5/1.200,pw10057,14.152.160.135
8.147.17.39,a4a1.c236.fe4c,4.112.1.3,3.112.1.3,GE0/1/6.200,pw20014,14.152.164.133
8.147.17.40,a4a1.c236.fe4c,4.112.1.3,3.112.1.3,GE0/1/6.300,pw20015,14.152.164.133
8.147.17.39,a4a1.c236.fe4c,4.112.1.3,3.112.1.3,GE0/1/6.200,pw10014,14.152.164.132
8.147.17.40,a4a1.c236.fe4c,4.112.1.3,3.112.1.3,GE0/1/6.300,pw10015,14.152.164.132
8.152.13.134,688f.84f6.ff85,4.112.224.86,3.112.224.86,GE0/5/1.200,pw10010,14.152.242.5
8.152.13.144,688f.84f6.ff9d,4.112.224.86,3.112.224.86,GE0/6/1.200,pw10011,14.152.242.5
8.152.13.150,688f.84f9.f66b,4.112.224.86,3.112.224.86,GE0/5/2.200,pw10018,14.152.242.5
8.152.13.151,e4c2.d1e9.88cb,4.112.224.86,3.112.224.86,GE0/6/2.200,pw10019,14.152.242.5
8.152.13.152,688f.84f9.f747,4.112.224.86,3.112.224.86,GE0/5/3.200,pw10020,14.152.242.5
8.152.13.153,688f.84f9.0421,4.112.224.86,3.112.224.86,GE0/6/3.200,pw10021,14.152.242.5
8.152.13.134,688f.84f6.ff85,4.112.224.86,3.112.224.86,GE0/5/1.200,pw20010,14.152.242.6
8.152.13.144,688f.84f6.ff9d,4.112.224.86,3.112.224.86,GE0/6/1.200,pw20011,14.152.242.6
8.152.13.150,688f.84f9.f66b,4.112.224.86,3.112.224.86,GE0/5/2.200,pw20018,14.152.242.6
8.152.13.151,e4c2.d1e9.88cb,4.112.224.86,3.112.224.86,GE0/6/2.200,pw20019,14.152.242.6
8.152.13.152,688f.84f9.f747,4.112.224.86,3.112.224.86,GE0/5/3.200,pw20020,14.152.242.6
8.152.13.153,688f.84f9.0421,4.112.224.86,3.112.224.86,GE0/6/3.200,pw20021,14.152.242.6
8.149.28.4,a4a1.c276.ee2a,4.111.225.180,3.111.225.180,GE0/5/2.300,pw10021,14.152.160.177
8.149.28.5,a4a1.c276.ee2a,4.111.225.180,3.111.225.180,GE0/5/2.200,pw10020,14.152.160.177
8.149.28.6,a4a1.c276.e89d,4.111.225.180,3.111.225.180,GE0/6/1.300,pw10019,14.152.160.177
8.149.28.7,a4a1.c276.e89d,4.111.225.180,3.111.225.180,GE0/6/1.200,pw10018,14.152.160.177
8.149.28.8,a4a1.c276.f117,4.111.225.180,3.111.225.180,GE0/6/2.300,pw10025,14.152.160.177
8.149.28.9,a4a1.c276.f117,4.111.225.180,3.111.225.180,GE0/6/2.200,pw10024,14.152.160.177
8.149.28.10,a4a1.c276.f489,4.111.225.180,3.111.225.180,GE0/5/3.300,pw10023,14.152.160.177
8.149.28.11,a4a1.c276.f489,4.111.225.180,3.111.225.180,GE0/5/3.200,pw10022,14.152.160.177
8.149.28.12,a4a1.c275.0e87,4.111.225.180,3.111.225.180,GE0/6/3.300,pw10032,14.152.160.177
8.149.28.13,a4a1.c275.0e87,4.111.225.180,3.111.225.180,GE0/6/3.200,pw10031,14.152.160.177
8.149.28.4,a4a1.c276.ee2a,4.111.225.180,3.111.225.180,GE0/5/2.300,pw20021,14.152.160.178
8.149.28.5,a4a1.c276.ee2a,4.111.225.180,3.111.225.180,GE0/5/2.200,pw20020,14.152.160.178
8.149.28.6,a4a1.c276.e89d,4.111.225.180,3.111.225.180,GE0/6/1.300,pw20019,14.152.160.178
8.149.28.7,a4a1.c276.e89d,4.111.225.180,3.111.225.180,GE0/6/1.200,pw20018,14.152.160.178
8.149.28.8,a4a1.c276.f117,4.111.225.180,3.111.225.180,GE0/6/2.300,pw20025,14.152.160.178
8.149.28.9,a4a1.c276.f117,4.111.225.180,3.111.225.180,GE0/6/2.200,pw20024,14.152.160.178
8.149.28.10,a4a1.c276.f489,4.111.225.180,3.111.225.180,GE0/5/3.300,pw20023,14.152.160.178
8.149.28.11,a4a1.c276.f489,4.111.225.180,3.111.225.180,GE0/5/3.200,pw20022,14.152.160.178
8.149.28.12,a4a1.c275.0e87,4.111.225.180,3.111.225.180,GE0/6/3.300,pw20032,14.152.160.178
8.149.28.13,a4a1.c275.0e87,4.111.225.180,3.111.225.180,GE0/6/3.200,pw20031,14.152.160.178
8.152.13.24,e4c2.d1e9.8903,4.112.225.95,3.112.225.95,GE0/5/3.200,pw20024,14.152.242.4
8.152.13.35,e4c2.d1e9.809f,4.112.225.95,3.112.225.95,GE0/6/1.200,pw20021,14.152.242.4
8.152.13.24,e4c2.d1e9.8903,4.112.225.95,3.112.225.95,GE0/5/3.200,pw10024,14.152.242.3
8.152.13.35,e4c2.d1e9.809f,4.112.225.95,3.112.225.95,GE0/6/1.200,pw10021,14.152.242.3
8.155.19.37,88a2.d71e.b8ce,4.112.33.37,3.112.33.37,GE0/5/2.200,pw20036,14.152.168.141
8.155.19.43,d494.e815.b5b2,4.112.33.37,3.112.33.37,GE0/5/3.200,pw20041,14.152.168.141
8.155.19.44,e435.c800.22d1,4.112.33.37,3.112.33.37,GE0/6/2.200,pw20040,14.152.168.141
8.155.19.46,88cf.98b4.0017,4.112.33.37,3.112.33.37,GE0/6/3.200,pw20044,14.152.168.141
8.155.19.52,bc62.0e4f.a65b,4.112.33.37,3.112.33.37,GE0/6/4.200,pw20053,14.152.168.141
8.155.19.53,88cf.98b3.feb7,4.112.33.37,3.112.33.37,GE0/5/4.200,pw20052,14.152.168.141
8.155.19.37,88a2.d71e.b8ce,4.112.33.37,3.112.33.37,GE0/5/2.200,pw10036,14.152.168.140
8.155.19.43,d494.e815.b5b2,4.112.33.37,3.112.33.37,GE0/5/3.200,pw10041,14.152.168.140
8.155.19.44,e435.c800.22d1,4.112.33.37,3.112.33.37,GE0/6/2.200,pw10040,14.152.168.140
8.155.19.46,88cf.98b4.0017,4.112.33.37,3.112.33.37,GE0/6/3.200,pw10044,14.152.168.140
8.155.19.52,bc62.0e4f.a65b,4.112.33.37,3.112.33.37,GE0/6/4.200,pw10053,14.152.168.140
8.155.19.53,88cf.98b3.feb7,4.112.33.37,3.112.33.37,GE0/5/4.200,pw10052,14.152.168.140
8.152.16.132,fcc8.97d0.5010,4.112.225.133,3.112.225.133,GE0/1/10.200,pw10005,14.152.242.17
8.132.99.130,0015.eb95.72db,4.112.225.133,3.112.225.133,GE0/1/2.200,pw10009,14.152.242.17
8.152.16.132,fcc8.97d0.5010,4.112.225.133,3.112.225.133,GE0/1/10.200,pw20005,14.152.242.18
8.132.99.130,0015.eb95.72db,4.112.225.133,3.112.225.133,GE0/1/2.200,pw20009,14.152.242.18
8.152.15.2,fcc8.97d0.04d4,4.112.224.169,3.112.224.169,GE0/1/10.200,pw10004,14.152.242.9
8.152.15.16,fcc8.97d0.5017,4.112.224.169,3.112.224.169,GE0/3/8.200,pw10014,14.152.242.9
8.152.15.2,fcc8.97d0.04d4,4.112.224.169,3.112.224.169,GE0/1/10.200,pw20004,14.152.242.10
8.152.15.16,fcc8.97d0.5017,4.112.224.169,3.112.224.169,GE0/3/8.200,pw20014,14.152.242.10
8.152.17.16,fcc8.97de.c0ac,4.112.224.89,3.112.224.89,GE0/1/10.200,pw10014,14.152.242.19
8.152.17.21,fcc8.97df.33c4,4.112.224.89,3.112.224.89,GE0/3/8.200,pw10040,14.152.242.19
8.152.17.16,fcc8.97de.c0ac,4.112.224.89,3.112.224.89,GE0/1/10.200,pw20014,14.152.242.20
8.152.17.21,fcc8.97df.33c4,4.112.224.89,3.112.224.89,GE0/3/8.200,pw20040,14.152.242.20
8.152.18.147,688f.84f6.ff3d,4.112.224.114,3.112.224.114,GE0/6/1.200,pw10013,14.152.242.29
8.152.18.155,688f.84f6.fe61,4.112.224.114,3.112.224.114,GE0/5/1.200,pw10014,14.152.242.29
8.152.18.172,688f.84f9.ea6b,4.112.224.114,3.112.224.114,GE0/5/2.200,pw10028,14.152.242.29
8.152.18.173,b415.13f4.aa66,4.112.224.114,3.112.224.114,GE0/6/2.200,pw10029,14.152.242.29
8.152.18.174,688f.84f9.f47b,4.112.224.114,3.112.224.114,GE0/5/3.200,pw10030,14.152.242.29
8.152.18.175,b415.13f3.f7a7,4.112.224.114,3.112.224.114,GE0/6/3.200,pw10031,14.152.242.29
8.152.18.147,688f.84f6.ff3d,4.112.224.114,3.112.224.114,GE0/6/1.200,pw20013,14.152.242.30
8.152.18.155,688f.84f6.fe61,4.112.224.114,3.112.224.114,GE0/5/1.200,pw20014,14.152.242.30
8.152.18.172,688f.84f9.ea6b,4.112.224.114,3.112.224.114,GE0/5/2.200,pw20028,14.152.242.30
8.152.18.173,b415.13f4.aa66,4.112.224.114,3.112.224.114,GE0/6/2.200,pw20029,14.152.242.30
8.152.18.174,688f.84f9.f47b,4.112.224.114,3.112.224.114,GE0/5/3.200,pw20030,14.152.242.30
8.152.18.175,b415.13f3.f7a7,4.112.224.114,3.112.224.114,GE0/6/3.200,pw20031,14.152.242.30
8.147.17.227,a4a1.c236.e781,4.112.1.85,3.112.1.85,GE0/1/6.200,pw20186,14.152.164.131
8.147.17.228,a4a1.c236.e781,4.112.1.85,3.112.1.85,GE0/1/6.300,pw20187,14.152.164.131
8.147.17.227,a4a1.c236.e781,4.112.1.85,3.112.1.85,GE0/1/6.200,pw10186,14.152.164.130
8.147.17.228,a4a1.c236.e781,4.112.1.85,3.112.1.85,GE0/1/6.300,pw10187,14.152.164.130
8.147.16.165,a4a1.c234.019a,4.112.1.129,3.112.1.129,GE0/5/1.200,pw10032,14.152.164.136
8.147.16.166,a4a1.c234.019a,4.112.1.129,3.112.1.129,GE0/5/1.300,pw10033,14.152.164.136
8.147.16.167,a4a1.c234.6f04,4.112.1.129,3.112.1.129,GE0/6/1.200,pw10034,14.152.164.136
8.147.16.168,a4a1.c234.6f04,4.112.1.129,3.112.1.129,GE0/6/1.300,pw10035,14.152.164.136
8.147.16.169,a4a1.c234.01ee,4.112.1.129,3.112.1.129,GE0/5/2.200,pw10036,14.152.164.136
8.147.16.170,a4a1.c234.01ee,4.112.1.129,3.112.1.129,GE0/5/2.300,pw10037,14.152.164.136
8.147.16.171,a4a1.c234.758d,4.112.1.129,3.112.1.129,GE0/6/2.200,pw10038,14.152.164.136
8.147.16.172,a4a1.c234.758d,4.112.1.129,3.112.1.129,GE0/6/2.300,pw10039,14.152.164.136
8.147.16.165,a4a1.c234.019a,4.112.1.129,3.112.1.129,GE0/5/1.200,pw20032,14.152.164.137
8.147.16.166,a4a1.c234.019a,4.112.1.129,3.112.1.129,GE0/5/1.300,pw20033,14.152.164.137
8.147.16.167,a4a1.c234.6f04,4.112.1.129,3.112.1.129,GE0/6/1.200,pw20034,14.152.164.137
8.147.16.168,a4a1.c234.6f04,4.112.1.129,3.112.1.129,GE0/6/1.300,pw20035,14.152.164.137
8.147.16.169,a4a1.c234.01ee,4.112.1.129,3.112.1.129,GE0/5/2.200,pw20036,14.152.164.137
8.147.16.170,a4a1.c234.01ee,4.112.1.129,3.112.1.129,GE0/5/2.300,pw20037,14.152.164.137
8.147.16.171,a4a1.c234.758d,4.112.1.129,3.112.1.129,GE0/6/2.200,pw20038,14.152.164.137
8.147.16.172,a4a1.c234.758d,4.112.1.129,3.112.1.129,GE0/6/2.300,pw20039,14.152.164.137
8.149.17.160,a4a1.c233.d756,4.111.225.130,3.111.225.130,GE0/6/1.300,pw20059,14.152.160.150
8.149.17.161,a4a1.c233.d756,4.111.225.130,3.111.225.130,GE0/6/1.200,pw20058,14.152.160.150
8.149.17.166,a4a1.c236.6364,4.111.225.130,3.111.225.130,GE0/5/2.300,pw20069,14.152.160.150
8.149.17.167,a4a1.c236.6364,4.111.225.130,3.111.225.130,GE0/5/2.200,pw20068,14.152.160.150
8.149.17.160,a4a1.c233.d756,4.111.225.130,3.111.225.130,GE0/6/1.300,pw10059,14.152.160.149
8.149.17.161,a4a1.c233.d756,4.111.225.130,3.111.225.130,GE0/6/1.200,pw10058,14.152.160.149
8.149.17.166,a4a1.c236.6364,4.111.225.130,3.111.225.130,GE0/5/2.300,pw10069,14.152.160.149
8.149.17.167,a4a1.c236.6364,4.111.225.130,3.111.225.130,GE0/5/2.200,pw10068,14.152.160.149
8.152.17.130,fcc8.97de.c0bf,4.112.224.91,3.112.224.91,GE0/5/1.200,pw10014,14.152.242.21
8.152.17.131,fcc8.97dd.9688,4.112.224.91,3.112.224.91,GE0/5/3.200,pw10016,14.152.242.21
8.152.17.132,fcc8.97de.c063,4.112.224.91,3.112.224.91,GE0/5/2.200,pw10015,14.152.242.21
8.152.17.133,fcc8.97dd.81c5,4.112.224.91,3.112.224.91,GE0/6/2.200,pw10018,14.152.242.21
8.152.17.134,fcc8.97dc.9c38,4.112.224.91,3.112.224.91,GE0/6/1.200,pw10017,14.152.242.21
8.152.17.148,fcc8.97df.38b9,4.112.224.91,3.112.224.91,GE0/6/3.200,pw10021,14.152.242.21
8.152.17.130,fcc8.97de.c0bf,4.112.224.91,3.112.224.91,GE0/5/1.200,pw20014,14.152.242.22
8.152.17.131,fcc8.97dd.9688,4.112.224.91,3.112.224.91,GE0/5/3.200,pw20016,14.152.242.22
8.152.17.132,fcc8.97de.c063,4.112.224.91,3.112.224.91,GE0/5/2.200,pw20015,14.152.242.22
8.152.17.133,fcc8.97dd.81c5,4.112.224.91,3.112.224.91,GE0/6/2.200,pw20018,14.152.242.22
8.152.17.134,fcc8.97dc.9c38,4.112.224.91,3.112.224.91,GE0/6/1.200,pw20017,14.152.242.22
8.152.17.148,fcc8.97df.38b9,4.112.224.91,3.112.224.91,GE0/6/3.200,pw20021,14.152.242.22
8.156.43.132,3cda.2a80.4bae,4.112.65.108,3.112.65.108,GE0/3/4.200,pw10002,183.3.53.7
8.156.43.133,3cda.2a80.67cf,4.112.65.108,3.112.65.108,GE0/3/8.200,pw10003,183.3.53.7
8.156.43.132,3cda.2a80.4bae,4.112.65.108,3.112.65.108,GE0/3/4.200,pw20002,183.3.53.8
8.156.43.133,3cda.2a80.67cf,4.112.65.108,3.112.65.108,GE0/3/8.200,pw20003,183.3.53.8
8.156.44.3,3cda.2a80.6787,4.112.65.140,3.112.65.140,GE0/1/10.200,pw10002,183.3.53.9
8.156.44.3,3cda.2a80.6787,4.112.65.140,3.112.65.140,GE0/1/10.200,pw20002,183.3.53.10
8.149.26.3,643e.8c81.efe3,4.111.225.61,3.111.225.61,GE0/5/1.200,pw10000,14.152.160.179
8.149.26.6,643e.8c83.70dc,4.111.225.61,3.111.225.61,GE0/5/2.200,pw10001,14.152.160.179
8.149.26.7,74a0.63fd.442e,4.111.225.61,3.111.225.61,GE0/6/2.200,pw10003,14.152.160.179
8.149.26.3,643e.8c81.efe3,4.111.225.61,3.111.225.61,GE0/5/1.200,pw20000,14.152.160.180
8.149.26.6,643e.8c83.70dc,4.111.225.61,3.111.225.61,GE0/5/2.200,pw20001,14.152.160.180
8.149.26.7,74a0.63fd.442e,4.111.225.61,3.111.225.61,GE0/6/2.200,pw20003,14.152.160.180
8.149.20.135,688f.84fb.1b7b,4.111.225.145,3.111.225.145,GE0/6/4.200,pw10009,14.152.160.167
8.149.20.137,688f.84fb.1923,4.111.225.145,3.111.225.145,GE0/5/4.200,pw10010,14.152.160.167
8.149.20.139,688f.84fb.1913,4.111.225.145,3.111.225.145,GE0/5/2.200,pw10011,14.152.160.167
8.149.20.140,88a2.d71d.372d,4.111.225.145,3.111.225.145,GE0/6/5.200,pw10012,14.152.160.167
8.149.20.141,249e.ab87.27fb,4.111.225.145,3.111.225.145,GE0/6/6.200,pw10013,14.152.160.167
8.147.16.139,a4a1.c236.6b98,4.112.1.28,3.112.1.28,GE0/1/6.200,pw10010,14.152.164.136
8.147.16.140,a4a1.c236.6b98,4.112.1.28,3.112.1.28,GE0/1/6.300,pw10011,14.152.164.136
8.147.16.159,a4a1.c236.6937,4.112.1.28,3.112.1.28,GE0/1/8.200,pw10014,14.152.164.136
8.147.16.160,a4a1.c236.6937,4.112.1.28,3.112.1.28,GE0/1/8.300,pw10015,14.152.164.136
8.147.16.139,a4a1.c236.6b98,4.112.1.28,3.112.1.28,GE0/1/6.200,pw20010,14.152.164.137
8.147.16.140,a4a1.c236.6b98,4.112.1.28,3.112.1.28,GE0/1/6.300,pw20011,14.152.164.137
8.147.16.159,a4a1.c236.6937,4.112.1.28,3.112.1.28,GE0/1/8.200,pw20014,14.152.164.137
8.147.16.160,a4a1.c236.6937,4.112.1.28,3.112.1.28,GE0/1/8.300,pw20015,14.152.164.137
8.152.16.2,fcc8.97dc.ea94,4.112.224.137,3.112.224.137,GE0/6/1.200,pw10002,14.152.242.13
8.152.16.3,fcc8.97dc.9a9c,4.112.224.137,3.112.224.137,GE0/5/1.200,pw10001,14.152.242.13
8.152.16.4,fcc8.97dc.caeb,4.112.224.137,3.112.224.137,GE0/5/2.200,pw10000,14.152.242.13
8.152.16.7,fcc8.97df.63a1,4.112.224.137,3.112.224.137,GE0/6/2.200,pw10005,14.152.242.13
8.152.16.8,fcc8.97df.218f,4.112.224.137,3.112.224.137,GE0/5/3.200,pw10006,14.152.242.13
8.152.16.9,fcc8.97df.207b,4.112.224.137,3.112.224.137,GE0/6/3.200,pw10007,14.152.242.13
8.132.98.66,00d0.d06a.e300,4.112.224.137,3.112.224.137,GE0/6/5.200,pw10018,14.152.242.13
8.152.16.2,fcc8.97dc.ea94,4.112.224.137,3.112.224.137,GE0/6/1.200,pw20002,14.152.242.14
8.152.16.3,fcc8.97dc.9a9c,4.112.224.137,3.112.224.137,GE0/5/1.200,pw20001,14.152.242.14
8.152.16.4,fcc8.97dc.caeb,4.112.224.137,3.112.224.137,GE0/5/2.200,pw20000,14.152.242.14
8.152.16.7,fcc8.97df.63a1,4.112.224.137,3.112.224.137,GE0/6/2.200,pw20005,14.152.242.14
8.152.16.8,fcc8.97df.218f,4.112.224.137,3.112.224.137,GE0/5/3.200,pw20006,14.152.242.14
8.152.16.9,fcc8.97df.207b,4.112.224.137,3.112.224.137,GE0/6/3.200,pw20007,14.152.242.14
8.132.98.66,00d0.d06a.e300,4.112.224.137,3.112.224.137,GE0/6/5.200,pw20018,14.152.242.14
8.149.27.16,a4a1.c233.f3be,4.111.225.201,3.111.225.201,GE0/5/1.300,pw20011,14.152.160.184
8.149.27.17,a4a1.c233.f3be,4.111.225.201,3.111.225.201,GE0/5/1.200,pw20010,14.152.160.184
8.149.27.18,a4a1.c236.f8d4,4.111.225.201,3.111.225.201,GE0/5/3.300,pw20015,14.152.160.184
8.149.27.19,a4a1.c236.f8d4,4.111.225.201,3.111.225.201,GE0/5/3.200,pw20014,14.152.160.184
8.149.27.20,a4a1.c233.e4c9,4.111.225.201,3.111.225.201,GE0/6/1.300,pw20017,14.152.160.184
8.149.27.21,a4a1.c233.e4c9,4.111.225.201,3.111.225.201,GE0/6/1.200,pw20016,14.152.160.184
8.149.27.22,a4a1.c234.9b48,4.111.225.201,3.111.225.201,GE0/5/2.300,pw20013,14.152.160.184
8.149.27.23,a4a1.c234.9b48,4.111.225.201,3.111.225.201,GE0/5/2.200,pw20012,14.152.160.184
8.149.27.16,a4a1.c233.f3be,4.111.225.201,3.111.225.201,GE0/5/1.300,pw10011,14.152.160.183
8.149.27.17,a4a1.c233.f3be,4.111.225.201,3.111.225.201,GE0/5/1.200,pw10010,14.152.160.183
8.149.27.18,a4a1.c236.f8d4,4.111.225.201,3.111.225.201,GE0/5/3.300,pw10015,14.152.160.183
8.149.27.19,a4a1.c236.f8d4,4.111.225.201,3.111.225.201,GE0/5/3.200,pw10014,14.152.160.183
8.149.27.20,a4a1.c233.e4c9,4.111.225.201,3.111.225.201,GE0/6/1.300,pw10017,14.152.160.183
8.149.27.21,a4a1.c233.e4c9,4.111.225.201,3.111.225.201,GE0/6/1.200,pw10016,14.152.160.183
8.149.27.22,a4a1.c234.9b48,4.111.225.201,3.111.225.201,GE0/5/2.300,pw10013,14.152.160.183
8.149.27.23,a4a1.c234.9b48,4.111.225.201,3.111.225.201,GE0/5/2.200,pw10012,14.152.160.183
8.147.18.183,68a8.2826.a486,4.112.1.177,3.112.1.177,GE0/1/6.200,pw20081,14.152.164.151
8.147.18.183,68a8.2826.a486,4.112.1.177,3.112.1.177,GE0/1/6.200,pw10081,14.152.164.150
8.152.17.32,fcc8.97df.35be,4.112.225.94,3.112.225.94,GE0/5/1.200,pw10022,14.152.242.19
8.152.17.33,fcc8.97d0.5037,4.112.225.94,3.112.225.94,GE0/6/1.200,pw10023,14.152.242.19
8.152.17.34,fcc8.97d0.4ac2,4.112.225.94,3.112.225.94,GE0/5/2.200,pw10024,14.152.242.19
8.152.17.35,fcc8.97df.37e9,4.112.225.94,3.112.225.94,GE0/6/2.200,pw10025,14.152.242.19
8.152.17.53,fcc8.97d0.1644,4.112.225.94,3.112.225.94,GE0/5/3.200,pw10051,14.152.242.19
8.152.17.54,fcc8.97d0.3f71,4.112.225.94,3.112.225.94,GE0/6/3.200,pw10052,14.152.242.19
8.152.17.32,fcc8.97df.35be,4.112.225.94,3.112.225.94,GE0/5/1.200,pw20022,14.152.242.20
8.152.17.33,fcc8.97d0.5037,4.112.225.94,3.112.225.94,GE0/6/1.200,pw20023,14.152.242.20
8.152.17.34,fcc8.97d0.4ac2,4.112.225.94,3.112.225.94,GE0/5/2.200,pw20024,14.152.242.20
8.152.17.35,fcc8.97df.37e9,4.112.225.94,3.112.225.94,GE0/6/2.200,pw20025,14.152.242.20
8.152.17.53,fcc8.97d0.1644,4.112.225.94,3.112.225.94,GE0/5/3.200,pw20051,14.152.242.20
8.152.17.54,fcc8.97d0.3f71,4.112.225.94,3.112.225.94,GE0/6/3.200,pw20052,14.152.242.20
8.149.17.15,8038.bc15.0cac,4.111.225.56,3.111.225.56,GE0/5/3.200,pw10030,14.152.160.165
8.149.17.16,8038.bc13.7f17,4.111.225.56,3.111.225.56,GE0/5/2.200,pw10029,14.152.160.165
8.149.17.17,8038.bc14.686b,4.111.225.56,3.111.225.56,GE0/6/4.200,pw10035,14.152.160.165
8.149.17.35,688f.84f9.b240,4.111.225.56,3.111.225.56,GE0/5/1.200,pw10028,14.152.160.165
8.149.17.15,8038.bc15.0cac,4.111.225.56,3.111.225.56,GE0/5/3.200,pw20030,14.152.160.166
8.149.17.16,8038.bc13.7f17,4.111.225.56,3.111.225.56,GE0/5/2.200,pw20029,14.152.160.166
8.149.17.17,8038.bc14.686b,4.111.225.56,3.111.225.56,GE0/6/4.200,pw20035,14.152.160.166
8.149.17.35,688f.84f9.b240,4.111.225.56,3.111.225.56,GE0/5/1.200,pw20028,14.152.160.166
8.149.22.130,643e.8c82.4085,4.111.224.226,3.111.224.226,GE0/5/2.200,pw20042,14.152.160.136
8.149.22.131,74a0.63fd.315a,4.111.224.226,3.111.224.226,GE0/6/3.200,pw20048,14.152.160.136
8.149.22.132,643e.8c81.f05f,4.111.224.226,3.111.224.226,GE0/6/2.200,pw20047,14.152.160.136
8.149.22.133,643e.8c83.7428,4.111.224.226,3.111.224.226,GE0/5/1.200,pw20039,14.152.160.136
8.149.22.178,88a2.d71e.dbaf,4.111.224.226,3.111.224.226,GE0/5/4.200,pw20045,14.152.160.136
8.149.22.184,c447.3f03.e580,4.111.224.226,3.111.224.226,GE0/6/1.200,pw20046,14.152.160.136
8.149.22.186,c447.3f1c.9cf7,4.111.224.226,3.111.224.226,GE0/5/3.200,pw20044,14.152.160.136
8.149.22.130,643e.8c82.4085,4.111.224.226,3.111.224.226,GE0/5/2.200,pw10042,14.152.160.135
8.149.22.131,74a0.63fd.315a,4.111.224.226,3.111.224.226,GE0/6/3.200,pw10048,14.152.160.135
8.149.22.132,643e.8c81.f05f,4.111.224.226,3.111.224.226,GE0/6/2.200,pw10047,14.152.160.135
8.149.22.133,643e.8c83.7428,4.111.224.226,3.111.224.226,GE0/5/1.200,pw10039,14.152.160.135
8.149.22.178,88a2.d71e.dbaf,4.111.224.226,3.111.224.226,GE0/5/4.200,pw10045,14.152.160.135
8.149.22.184,c447.3f03.e580,4.111.224.226,3.111.224.226,GE0/6/1.200,pw10046,14.152.160.135
8.149.22.186,c447.3f1c.9cf7,4.111.224.226,3.111.224.226,GE0/5/3.200,pw10044,14.152.160.135
8.152.16.5,fcc8.97de.d3b8,4.112.224.234,3.112.224.234,GE0/5/1.200,pw10004,14.152.242.13
8.152.16.15,fcc8.97d0.0551,4.112.224.234,3.112.224.234,GE0/6/1.200,pw10014,14.152.242.13
8.132.98.67,0015.eb94.b791,4.112.224.234,3.112.224.234,GE0/6/5.200,pw10017,14.152.242.13
8.152.16.5,fcc8.97de.d3b8,4.112.224.234,3.112.224.234,GE0/5/1.200,pw20004,14.152.242.14
8.152.16.15,fcc8.97d0.0551,4.112.224.234,3.112.224.234,GE0/6/1.200,pw20014,14.152.242.14
8.132.98.67,0015.eb94.b791,4.112.224.234,3.112.224.234,GE0/6/5.200,pw20017,14.152.242.14
8.149.20.10,a4a1.c236.e670,4.111.225.138,3.111.225.138,GE0/6/1.300,pw10013,14.152.160.161
8.149.20.11,a4a1.c236.e670,4.111.225.138,3.111.225.138,GE0/6/1.200,pw10012,14.152.160.161
8.149.20.30,a4a1.c235.1451,4.111.225.138,3.111.225.138,GE0/5/1.300,pw10011,14.152.160.161
